customer_id,product_category,product,type,price,num_clicks,added_to_cart,purchased,timestamp
CUST0036,Clothing,Jacket,Leather,482.21,4,Yes,Yes,2025-04-13 04:49:09.306712
CUST0307,Clothing,T-Shirt,Round Neck,485.34,3,No,No,2025-02-03 04:56:48.306712
CUST0858,Books,Textbook,Math,423.62,2,No,No,2025-04-01 23:58:18.306712
CUST0907,Books,Novel,Mystery,561.02,4,Yes,No,2025-01-29 05:34:31.306712
CUST0292,Home,Lamp,Halogen,748.72,3,No,No,2025-02-23 03:04:27.306712
CUST0193,Electronics,Mobile,Android,291.8,4,No,No,2025-03-15 05:49:24.306712
CUST0079,Clothing,Jacket,Leather,418.46,1,Yes,No,2025-03-02 05:34:46.306712
CUST0558,Clothing,Jacket,Denim,671.78,2,No,No,2025-03-06 21:31:44.306712
CUST0777,Electronics,Laptop,Ultrabook,617.42,1,No,No,2025-01-21 00:57:47.306712
CUST0327,Home,Lamp,Halogen,230.52,3,No,No,2025-03-04 08:58:31.306712
CUST0411,Books,Novel,Mystery,427.86,4,No,No,2025-02-24 13:11:04.306712
CUST0334,Home,Chair,Office,194.12,2,No,No,2025-01-29 13:15:22.306712
CUST0644,Toys,Car,Electric,162.47,4,No,No,2025-02-15 09:10:13.306712
CUST0143,Electronics,Mobile,iOS,348.35,1,Yes,No,2025-02-24 12:40:43.306712
CUST0599,Electronics,Laptop,Ultrabook,724.26,3,Yes,Yes,2025-04-13 01:24:56.306712
CUST0732,Toys,Car,Remote Control,317.35,0,No,No,2025-01-30 13:23:12.306712
CUST0550,Toys,Puzzle,3D,438.28,2,No,No,2025-02-26 02:27:55.306712
CUST0905,Electronics,Laptop,Gaming,589.69,4,Yes,Yes,2025-01-21 04:51:00.306712
CUST0686,Clothing,Jacket,Leather,350.76,3,No,No,2025-04-02 14:06:15.306712
CUST0632,Toys,Car,Remote Control,279.55,4,No,No,2025-01-22 08:38:43.306712
CUST0812,Clothing,T-Shirt,Round Neck,50.0,4,No,No,2025-04-12 15:12:48.306712
CUST0018,Clothing,Jeans,Regular,431.77,1,No,No,2025-03-05 06:46:25.306712
CUST0447,Home,Chair,Dining,422.57,3,Yes,No,2025-03-27 05:26:00.306712
CUST0493,Toys,Doll,Barbie,399.95,3,No,No,2025-02-24 00:17:33.306712
CUST0968,Toys,Car,Remote Control,474.21,2,No,No,2025-01-31 13:58:08.306712
CUST0483,Clothing,Jacket,Denim,143.42,5,No,No,2025-03-26 05:41:11.306712
CUST0388,Electronics,Headphones,Wireless,602.23,3,No,No,2025-01-28 00:39:46.306712
CUST0007,Toys,Doll,Action,337.42,6,No,No,2025-03-08 23:30:55.306712
CUST0232,Home,Lamp,LED,390.82,2,No,No,2025-03-26 16:24:07.306712
CUST0008,Books,Novel,Fiction,219.09,1,No,No,2025-04-03 11:58:45.306712
CUST0228,Home,Table,Study,285.07,3,Yes,No,2025-03-27 18:03:48.306712
CUST0775,Home,Lamp,LED,324.92,8,No,No,2025-02-15 17:24:23.306712
CUST0913,Books,Novel,Fiction,291.7,3,No,No,2025-03-17 15:41:00.306712
CUST0133,Books,Biography,Historical,780.62,4,No,No,2025-01-18 22:32:21.306712
CUST0261,Home,Chair,Dining,346.06,4,No,No,2025-03-06 00:55:01.306712
CUST0366,Toys,Doll,Barbie,480.2,3,Yes,Yes,2025-01-25 17:24:01.306712
CUST0795,Books,Novel,Fiction,213.53,5,No,No,2025-01-30 00:49:56.306712
CUST0564,Home,Lamp,LED,771.72,2,No,No,2025-02-12 19:36:59.306712
CUST0727,Clothing,Jeans,Slim,686.16,4,No,No,2025-03-28 14:49:29.306712
CUST0745,Clothing,Jeans,Regular,341.61,5,No,No,2025-02-15 07:13:09.306712
CUST0298,Books,Textbook,Math,658.51,2,No,No,2025-03-10 17:00:49.306712
CUST0815,Books,Biography,Historical,481.73,7,No,No,2025-02-10 23:20:29.306712
CUST0107,Electronics,Laptop,Ultrabook,352.86,3,Yes,No,2025-03-06 16:31:15.306712
CUST0875,Electronics,Laptop,Ultrabook,590.01,2,No,No,2025-03-16 09:59:30.306712
CUST0804,Home,Lamp,Halogen,838.38,1,No,No,2025-02-05 02:46:26.306712
CUST0541,Books,Biography,Celebrity,321.1,7,No,No,2025-03-13 14:37:38.306712
CUST0011,Home,Lamp,Halogen,309.07,3,No,No,2025-03-26 22:48:21.306712
CUST0688,Books,Biography,Historical,239.35,0,Yes,No,2025-02-02 15:04:50.306712
CUST0192,Clothing,Jacket,Leather,564.37,4,No,No,2025-03-21 11:30:51.306712
CUST0167,Home,Table,Study,270.14,2,No,No,2025-02-16 17:00:08.306712
CUST0548,Books,Textbook,Science,462.01,1,No,No,2025-01-16 07:47:38.306712
CUST0011,Books,Novel,Fiction,615.41,2,Yes,No,2025-03-20 06:38:07.306712
CUST0630,Home,Lamp,Halogen,485.48,3,No,No,2025-01-29 00:14:11.306712
CUST0432,Home,Chair,Dining,707.01,1,Yes,No,2025-02-22 13:35:02.306712
CUST0025,Toys,Car,Remote Control,464.33,3,Yes,Yes,2025-01-21 18:36:00.306712
CUST0132,Electronics,Mobile,Android,468.46,2,No,No,2025-03-10 10:11:39.306712
CUST0524,Electronics,Headphones,Wireless,544.14,4,Yes,Yes,2025-03-03 11:53:57.306712
CUST0511,Electronics,Laptop,Gaming,761.05,6,No,No,2025-03-07 08:31:01.306712
CUST0230,Clothing,Jeans,Regular,440.08,3,No,No,2025-03-07 21:09:04.306712
CUST0640,Electronics,Laptop,Gaming,341.93,8,Yes,Yes,2025-03-19 21:56:24.306712
CUST0018,Electronics,Laptop,Gaming,311.1,0,No,No,2025-02-02 13:51:43.306712
CUST0469,Home,Chair,Dining,594.88,3,No,No,2025-02-21 16:53:29.306712
CUST0470,Electronics,Mobile,iOS,467.97,5,Yes,Yes,2025-03-04 04:04:07.306712
CUST0786,Books,Novel,Mystery,258.72,3,No,No,2025-04-13 09:56:36.306712
CUST0391,Home,Table,Study,408.78,6,No,No,2025-03-18 14:13:49.306712
CUST0636,Home,Lamp,Halogen,257.26,1,No,No,2025-02-16 19:48:27.306712
CUST0984,Books,Biography,Celebrity,289.34,1,Yes,No,2025-03-13 21:20:45.306712
CUST0584,Home,Lamp,LED,576.46,4,Yes,No,2025-02-13 23:39:58.306712
CUST0919,Clothing,Jacket,Denim,368.23,5,No,No,2025-01-26 12:27:11.306712
CUST0577,Electronics,Laptop,Gaming,212.79,5,No,No,2025-02-11 16:05:50.306712
CUST0527,Home,Lamp,LED,408.59,4,No,No,2025-03-08 19:07:03.306712
CUST0230,Toys,Doll,Barbie,158.41,4,Yes,No,2025-01-26 05:24:39.306712
CUST0757,Home,Chair,Office,511.0,4,Yes,No,2025-04-10 07:53:08.306712
CUST0685,Toys,Car,Electric,525.83,3,No,No,2025-03-29 17:42:53.306712
CUST0778,Electronics,Laptop,Ultrabook,724.12,5,No,No,2025-01-22 20:33:07.306712
CUST0895,Electronics,Headphones,Wireless,494.16,1,No,No,2025-01-22 11:48:56.306712
CUST0307,Home,Lamp,Halogen,535.13,5,No,No,2025-03-23 11:51:45.306712
CUST0303,Home,Chair,Office,492.76,3,No,No,2025-04-01 13:15:50.306712
CUST0210,Electronics,Headphones,Wireless,327.73,6,No,No,2025-02-28 11:43:59.306712
CUST0646,Books,Textbook,Science,510.11,5,No,No,2025-02-27 11:36:16.306712
CUST0208,Electronics,Headphones,Wireless,431.14,1,No,No,2025-02-11 15:41:05.306712
CUST0974,Electronics,Mobile,iOS,479.4,1,No,No,2025-03-20 20:10:40.306712
CUST0879,Clothing,T-Shirt,Round Neck,343.51,7,No,No,2025-03-30 19:11:16.306712
CUST0173,Home,Lamp,LED,519.1,3,No,No,2025-03-26 01:02:04.306712
CUST0720,Clothing,Jacket,Leather,475.62,2,Yes,No,2025-03-29 13:11:53.306712
CUST0447,Clothing,Jeans,Slim,527.4,5,Yes,No,2025-01-22 06:30:33.306712
CUST0181,Electronics,Headphones,Wireless,420.27,5,No,No,2025-02-17 15:01:04.306712
CUST0736,Clothing,Jeans,Regular,379.82,2,No,No,2025-03-10 00:17:57.306712
CUST0325,Toys,Car,Electric,508.77,5,No,No,2025-03-23 04:34:05.306712
CUST0028,Home,Lamp,Halogen,620.23,2,Yes,No,2025-01-22 02:30:59.306712
CUST0140,Clothing,T-Shirt,V-Neck,409.63,2,No,No,2025-02-11 21:02:49.306712
CUST0417,Electronics,Mobile,Android,231.36,4,No,No,2025-03-30 09:45:40.306712
CUST0117,Clothing,Jeans,Slim,462.41,3,No,No,2025-02-07 22:40:25.306712
CUST0821,Toys,Car,Remote Control,337.9,1,No,No,2025-02-28 10:21:07.306712
CUST0071,Clothing,T-Shirt,V-Neck,197.54,6,No,No,2025-03-21 16:27:22.306712
CUST0181,Books,Biography,Celebrity,422.95,4,No,No,2025-01-21 23:21:21.306712
CUST0191,Books,Novel,Mystery,317.23,1,No,No,2025-04-03 01:30:39.306712
CUST0132,Electronics,Mobile,Android,247.25,2,No,No,2025-01-16 00:35:58.306712
CUST0792,Clothing,Jacket,Leather,731.1,1,No,No,2025-04-09 05:23:39.306712
CUST0713,Clothing,Jacket,Leather,633.69,3,No,No,2025-02-04 05:39:59.306712
CUST0041,Electronics,Laptop,Ultrabook,344.76,2,Yes,No,2025-03-08 22:13:23.306712
CUST0036,Clothing,Jacket,Leather,638.4,1,No,No,2025-03-08 11:54:39.306712
CUST0559,Toys,Car,Electric,349.79,5,Yes,No,2025-03-20 06:43:17.306712
CUST0423,Home,Lamp,LED,467.38,3,Yes,Yes,2025-04-03 13:25:47.306712
CUST0587,Electronics,Headphones,Wireless,281.81,2,No,No,2025-03-04 07:53:51.306712
CUST0158,Electronics,Headphones,Wireless,502.37,2,No,No,2025-02-01 04:02:41.306712
CUST0329,Books,Textbook,Math,771.69,0,No,No,2025-01-22 15:28:16.306712
CUST0453,Clothing,T-Shirt,V-Neck,606.07,4,No,No,2025-04-09 01:05:03.306712
CUST0884,Books,Biography,Historical,525.02,2,Yes,No,2025-02-11 16:10:04.306712
CUST0998,Electronics,Laptop,Gaming,891.94,2,No,No,2025-01-14 14:38:17.306712
CUST0879,Clothing,Jacket,Leather,822.99,4,No,No,2025-03-14 13:07:59.306712
CUST0118,Toys,Doll,Action,498.23,3,Yes,Yes,2025-04-02 10:57:23.306712
CUST0888,Electronics,Mobile,Android,592.75,1,Yes,No,2025-03-24 14:59:46.306712
CUST0211,Clothing,T-Shirt,Round Neck,531.94,2,No,No,2025-02-08 23:00:42.306712
CUST0976,Home,Table,Study,556.7,2,Yes,No,2025-02-24 05:50:31.306712
CUST0029,Books,Novel,Mystery,743.51,2,No,No,2025-04-10 08:13:31.306712
CUST0532,Books,Biography,Celebrity,598.97,4,No,No,2025-01-19 03:25:29.306712
CUST0847,Books,Biography,Celebrity,396.13,5,No,No,2025-03-27 10:27:35.306712
CUST0721,Clothing,Jeans,Regular,458.63,4,No,No,2025-01-28 06:26:35.306712
CUST0232,Electronics,Laptop,Gaming,246.63,6,No,No,2025-01-24 22:23:50.306712
CUST0404,Electronics,Mobile,iOS,394.92,7,No,No,2025-03-16 21:18:41.306712
CUST0516,Electronics,Mobile,Android,350.73,0,No,No,2025-02-13 03:16:14.306712
CUST0790,Books,Novel,Fiction,369.5,5,No,No,2025-03-28 06:24:46.306712
CUST0878,Toys,Car,Remote Control,539.03,1,No,No,2025-04-06 23:28:47.306712
CUST0791,Clothing,T-Shirt,V-Neck,1048.64,1,No,No,2025-02-21 05:47:36.306712
CUST0891,Books,Novel,Fiction,720.09,4,Yes,Yes,2025-03-13 11:51:43.306712
CUST0288,Books,Textbook,Science,712.64,2,Yes,No,2025-02-21 01:46:32.306712
CUST0703,Toys,Puzzle,Jigsaw,531.74,3,No,No,2025-03-28 20:48:12.306712
CUST0254,Clothing,Jacket,Denim,438.46,2,Yes,No,2025-01-19 06:17:59.306712
CUST0030,Books,Novel,Mystery,286.03,3,No,No,2025-03-05 06:40:55.306712
CUST0839,Electronics,Mobile,iOS,332.9,5,Yes,No,2025-01-19 21:17:50.306712
CUST0281,Electronics,Headphones,Wired,381.65,4,Yes,Yes,2025-01-31 05:42:14.306712
CUST0222,Home,Chair,Office,554.45,4,Yes,No,2025-02-21 22:45:54.306712
CUST0346,Toys,Doll,Action,586.42,9,No,No,2025-02-10 05:01:55.306712
CUST0903,Toys,Car,Electric,541.13,1,No,No,2025-03-15 00:00:59.306712
CUST0897,Clothing,T-Shirt,V-Neck,432.05,1,No,No,2025-02-15 00:56:01.306712
CUST0615,Electronics,Headphones,Wired,295.5,1,No,No,2025-01-31 14:47:17.306712
CUST0146,Toys,Doll,Barbie,491.4,4,Yes,No,2025-03-07 22:44:57.306712
CUST0969,Home,Table,Study,189.81,1,No,No,2025-02-17 01:54:24.306712
CUST0324,Electronics,Mobile,Android,201.21,8,No,No,2025-04-10 07:45:29.306712
CUST0590,Books,Novel,Fiction,890.05,5,No,No,2025-04-12 18:24:52.306712
CUST0319,Toys,Puzzle,Jigsaw,219.22,4,No,No,2025-02-24 02:21:57.306712
CUST0508,Toys,Car,Electric,343.45,3,No,No,2025-03-07 16:40:41.306712
CUST0728,Books,Novel,Mystery,341.37,4,No,No,2025-04-08 18:10:13.306712
CUST0577,Clothing,T-Shirt,Round Neck,253.05,3,No,No,2025-03-06 03:35:36.306712
CUST0018,Electronics,Laptop,Gaming,408.61,2,No,No,2025-02-22 10:21:16.306712
CUST0262,Books,Biography,Celebrity,232.22,3,No,No,2025-02-22 15:14:58.306712
CUST0432,Home,Table,Study,696.08,2,No,No,2025-03-26 03:59:34.306712
CUST0492,Home,Chair,Dining,650.42,2,No,No,2025-02-04 22:12:38.306712
CUST0503,Electronics,Mobile,Android,649.97,1,Yes,No,2025-02-21 09:01:34.306712
CUST0234,Electronics,Laptop,Ultrabook,792.44,6,No,No,2025-02-16 00:35:34.306712
CUST0912,Clothing,Jacket,Denim,510.24,3,No,No,2025-03-01 04:30:51.306712
CUST0410,Electronics,Mobile,iOS,732.78,5,No,No,2025-02-17 07:13:06.306712
CUST0526,Home,Chair,Office,637.51,3,No,No,2025-01-24 06:38:11.306712
CUST0768,Home,Lamp,LED,485.44,5,Yes,Yes,2025-01-30 19:35:02.306712
CUST0558,Electronics,Headphones,Wired,131.66,1,No,No,2025-03-23 13:44:33.306712
CUST0220,Books,Novel,Fiction,127.21,6,No,No,2025-02-22 17:03:29.306712
CUST0552,Books,Novel,Fiction,570.02,2,No,No,2025-02-12 07:22:02.306712
CUST0396,Electronics,Mobile,iOS,841.81,3,No,No,2025-01-20 21:35:35.306712
CUST0092,Toys,Car,Electric,431.26,3,Yes,Yes,2025-03-27 03:57:57.306712
CUST0023,Home,Lamp,Halogen,222.82,1,No,No,2025-03-23 08:56:15.306712
CUST0646,Home,Lamp,Halogen,410.84,3,No,No,2025-04-11 20:06:44.306712
CUST0265,Clothing,Jacket,Denim,413.98,2,Yes,No,2025-03-03 03:05:42.306712
CUST0994,Clothing,Jeans,Regular,89.14,2,No,No,2025-04-13 07:22:25.306712
CUST0870,Clothing,Jeans,Regular,393.29,4,No,No,2025-01-22 04:45:48.306712
CUST0274,Electronics,Mobile,iOS,252.64,2,No,No,2025-04-08 16:25:27.306712
CUST0819,Home,Table,Study,431.53,2,No,No,2025-02-09 18:32:10.306712
CUST0347,Toys,Doll,Action,879.96,3,Yes,No,2025-01-16 06:59:23.306712
CUST0010,Clothing,T-Shirt,Round Neck,696.0,4,No,No,2025-01-22 12:14:43.306712
CUST0616,Books,Textbook,Math,459.31,3,No,No,2025-01-28 06:49:30.306712
CUST0509,Clothing,T-Shirt,V-Neck,546.75,4,No,No,2025-04-01 04:00:54.306712
CUST0602,Books,Biography,Historical,227.2,5,Yes,No,2025-03-17 18:37:01.306712
CUST0878,Books,Textbook,Math,580.19,0,No,No,2025-02-20 10:18:59.306712
CUST0817,Toys,Puzzle,3D,304.9,1,No,No,2025-03-18 09:43:59.306712
CUST0805,Electronics,Headphones,Wired,622.57,0,No,No,2025-04-04 20:15:33.306712
CUST0696,Books,Novel,Fiction,161.33,2,No,No,2025-02-07 14:52:17.306712
CUST0031,Toys,Car,Electric,528.4,3,No,No,2025-02-21 23:09:12.306712
CUST0700,Home,Chair,Office,997.36,2,Yes,No,2025-01-20 06:27:32.306712
CUST0194,Books,Textbook,Science,545.24,3,Yes,No,2025-03-27 16:15:24.306712
CUST0793,Electronics,Mobile,iOS,330.76,6,No,No,2025-04-02 18:11:38.306712
CUST0541,Home,Table,Study,737.33,3,Yes,Yes,2025-03-26 21:21:17.306712
CUST0985,Books,Biography,Historical,709.56,3,No,No,2025-01-15 00:32:33.306712
CUST0708,Books,Novel,Mystery,484.57,1,No,No,2025-03-09 21:21:33.306712
CUST0339,Toys,Doll,Barbie,426.15,0,No,No,2025-02-12 02:37:33.306712
CUST0831,Clothing,Jacket,Denim,1025.85,2,No,No,2025-02-07 06:35:18.306712
CUST0292,Toys,Car,Remote Control,667.18,1,No,No,2025-02-24 00:55:26.306712
CUST0590,Home,Lamp,LED,244.71,3,Yes,No,2025-03-26 12:54:17.306712
CUST0770,Books,Textbook,Science,573.53,4,No,No,2025-04-05 12:35:26.306712
CUST0446,Clothing,Jeans,Regular,331.3,5,No,No,2025-01-29 20:57:57.306712
CUST0513,Electronics,Mobile,Android,298.08,3,No,No,2025-02-22 19:00:10.306712
CUST0991,Electronics,Headphones,Wired,220.89,3,No,No,2025-02-02 09:10:21.306712
CUST0278,Home,Lamp,Halogen,561.11,4,Yes,No,2025-02-13 11:20:57.306712
CUST0600,Clothing,T-Shirt,V-Neck,484.76,4,No,No,2025-03-19 23:06:13.306712
CUST0121,Books,Textbook,Math,482.67,3,No,No,2025-03-07 23:39:55.306712
CUST0234,Clothing,Jeans,Regular,483.89,3,No,No,2025-04-11 19:21:59.306712
CUST0750,Toys,Car,Remote Control,931.5,5,Yes,No,2025-03-21 04:40:55.306712
CUST0979,Electronics,Mobile,Android,711.01,6,Yes,Yes,2025-02-27 16:01:04.306712
CUST0570,Electronics,Mobile,iOS,663.96,4,Yes,No,2025-02-15 07:25:41.306712
CUST0460,Books,Novel,Fiction,564.68,3,No,No,2025-01-17 11:37:54.306712
CUST0877,Home,Table,Study,378.65,6,No,No,2025-03-08 19:47:06.306712
CUST0289,Electronics,Headphones,Wired,463.0,2,No,No,2025-01-30 09:01:21.306712
CUST0641,Clothing,Jeans,Regular,227.58,3,No,No,2025-03-29 15:26:45.306712
CUST0154,Toys,Puzzle,Jigsaw,591.16,3,No,No,2025-03-01 10:35:23.306712
CUST0174,Toys,Doll,Action,381.06,1,No,No,2025-04-06 22:51:16.306712
CUST0416,Books,Textbook,Math,867.26,2,Yes,No,2025-03-18 13:03:09.306712
CUST0214,Electronics,Mobile,iOS,527.51,2,No,No,2025-04-09 11:00:28.306712
CUST0334,Books,Biography,Celebrity,547.55,4,No,No,2025-03-23 12:53:40.306712
CUST0484,Electronics,Mobile,iOS,477.75,3,Yes,No,2025-01-26 02:52:42.306712
CUST0905,Electronics,Headphones,Wired,933.28,2,No,No,2025-01-17 03:37:40.306712
CUST0692,Toys,Car,Remote Control,642.11,2,No,No,2025-01-20 14:16:03.306712
CUST0955,Electronics,Laptop,Gaming,482.03,5,No,No,2025-01-24 18:29:11.306712
CUST0427,Electronics,Mobile,iOS,818.2,5,Yes,No,2025-02-07 12:54:29.306712
CUST0261,Books,Textbook,Math,280.75,2,No,No,2025-01-23 12:22:30.306712
CUST0597,Toys,Puzzle,Jigsaw,261.38,2,Yes,No,2025-03-28 03:02:56.306712
CUST0591,Books,Biography,Celebrity,322.63,5,No,No,2025-01-30 06:04:02.306712
CUST0750,Home,Lamp,LED,385.81,1,No,No,2025-03-25 13:06:53.306712
CUST0833,Toys,Car,Remote Control,609.39,2,No,No,2025-03-23 11:39:59.306712
CUST0190,Clothing,Jeans,Regular,686.69,1,Yes,No,2025-02-10 21:31:27.306712
CUST0573,Books,Biography,Historical,387.19,4,No,No,2025-01-18 23:52:14.306712
CUST0481,Toys,Car,Electric,358.36,2,No,No,2025-03-15 22:05:14.306712
CUST0151,Home,Chair,Office,515.56,1,No,No,2025-02-14 23:15:26.306712
CUST0954,Electronics,Mobile,Android,456.26,4,Yes,No,2025-03-25 02:24:23.306712
CUST0790,Toys,Puzzle,Jigsaw,546.59,3,No,No,2025-03-27 19:22:00.306712
CUST0170,Books,Biography,Historical,554.52,4,No,No,2025-03-14 04:06:06.306712
CUST0419,Books,Biography,Historical,485.85,5,No,No,2025-01-27 22:00:17.306712
CUST0555,Books,Biography,Historical,343.14,2,No,No,2025-03-07 20:11:45.306712
CUST0221,Toys,Car,Remote Control,247.63,4,No,No,2025-02-27 02:37:17.306712
CUST0065,Books,Biography,Celebrity,196.56,2,No,No,2025-03-28 02:25:29.306712
CUST0846,Toys,Puzzle,Jigsaw,612.35,5,No,No,2025-03-29 03:01:13.306712
CUST0735,Electronics,Mobile,Android,307.52,2,Yes,No,2025-03-20 19:23:38.306712
CUST0763,Books,Novel,Fiction,364.18,0,No,No,2025-02-25 21:49:45.306712
CUST0048,Clothing,Jeans,Slim,525.47,2,Yes,No,2025-03-05 17:54:05.306712
CUST0647,Toys,Car,Remote Control,310.83,2,Yes,No,2025-04-12 17:44:27.306712
CUST0731,Books,Textbook,Math,760.94,3,No,No,2025-01-29 10:51:55.306712
CUST0038,Books,Textbook,Math,318.78,3,No,No,2025-03-09 21:53:13.306712
CUST0988,Toys,Puzzle,3D,606.4,3,No,No,2025-03-03 12:01:17.306712
CUST0278,Toys,Puzzle,3D,725.6,1,No,No,2025-03-02 05:57:51.306712
CUST0740,Home,Table,Study,355.17,2,No,No,2025-04-07 12:20:17.306712
CUST0420,Clothing,Jacket,Denim,813.65,2,No,No,2025-02-16 06:11:57.306712
CUST0061,Books,Biography,Celebrity,333.85,7,Yes,No,2025-02-20 20:32:35.306712
CUST0325,Books,Novel,Mystery,501.35,4,No,No,2025-02-28 05:27:27.306712
CUST0405,Home,Table,Study,597.99,2,Yes,No,2025-01-22 05:28:46.306712
CUST0792,Toys,Car,Electric,768.7,5,No,No,2025-03-03 06:17:05.306712
CUST0106,Books,Textbook,Science,141.69,2,Yes,No,2025-03-02 21:35:08.306712
CUST0489,Toys,Doll,Barbie,530.22,0,Yes,No,2025-04-06 22:03:38.306712
CUST0942,Electronics,Mobile,iOS,516.61,3,No,No,2025-02-14 22:06:56.306712
CUST0784,Clothing,T-Shirt,Round Neck,644.49,4,No,No,2025-01-31 13:23:11.306712
CUST0448,Clothing,Jeans,Slim,50.0,5,Yes,Yes,2025-01-25 15:29:24.306712
CUST0866,Books,Textbook,Science,534.67,1,No,No,2025-02-16 00:50:24.306712
CUST0176,Home,Lamp,LED,647.36,3,No,No,2025-02-05 22:59:21.306712
CUST0011,Toys,Car,Electric,303.16,2,No,No,2025-02-27 07:27:00.306712
CUST0772,Home,Chair,Dining,720.11,7,No,No,2025-02-04 13:23:02.306712
CUST0344,Electronics,Laptop,Ultrabook,403.68,4,Yes,Yes,2025-01-27 22:11:53.306712
CUST0279,Books,Biography,Celebrity,568.02,1,No,No,2025-02-18 05:55:39.306712
CUST0126,Clothing,Jeans,Slim,524.87,2,No,No,2025-03-01 07:46:50.306712
CUST0779,Toys,Car,Electric,671.68,3,No,No,2025-01-19 12:19:12.306712
CUST0738,Home,Chair,Dining,50.0,1,Yes,No,2025-03-24 17:40:56.306712
CUST0947,Books,Textbook,Math,388.37,5,No,No,2025-02-01 08:32:24.306712
CUST0140,Books,Biography,Historical,184.45,2,Yes,No,2025-02-03 14:04:48.306712
CUST0265,Clothing,T-Shirt,V-Neck,566.34,4,No,No,2025-03-22 04:41:02.306712
CUST0410,Clothing,Jacket,Leather,354.58,3,Yes,Yes,2025-04-10 10:11:28.306712
CUST0806,Clothing,Jeans,Slim,434.38,2,No,No,2025-01-31 14:10:09.306712
CUST0346,Toys,Puzzle,Jigsaw,631.38,4,Yes,Yes,2025-04-02 03:26:10.306712
CUST0235,Books,Textbook,Math,459.14,2,No,No,2025-01-14 04:17:35.306712
CUST0557,Toys,Doll,Barbie,84.04,6,Yes,No,2025-02-06 21:02:07.306712
CUST0959,Electronics,Mobile,iOS,542.21,2,Yes,No,2025-01-14 14:09:40.306712
CUST0274,Clothing,T-Shirt,Round Neck,65.19,2,No,No,2025-04-09 14:48:12.306712
CUST0780,Clothing,Jacket,Leather,492.08,4,No,No,2025-03-15 21:27:52.306712
CUST0642,Toys,Car,Electric,755.62,4,No,No,2025-03-06 07:03:22.306712
CUST0288,Home,Lamp,LED,675.74,2,Yes,No,2025-01-25 22:11:24.306712
CUST0369,Books,Textbook,Math,763.51,2,No,No,2025-02-08 15:54:28.306712
CUST0476,Clothing,Jeans,Slim,308.02,3,No,No,2025-03-12 00:41:29.306712
CUST0537,Home,Table,Coffee,505.75,4,No,No,2025-02-28 20:54:02.306712
CUST0973,Books,Textbook,Science,416.29,4,No,No,2025-03-06 23:19:02.306712
CUST0017,Books,Biography,Celebrity,989.23,4,No,No,2025-04-05 11:12:55.306712
CUST0723,Home,Lamp,Halogen,817.45,5,Yes,No,2025-03-21 14:43:24.306712
CUST0148,Electronics,Laptop,Ultrabook,50.0,3,No,No,2025-03-19 03:22:00.306712
CUST0714,Toys,Puzzle,3D,655.35,5,Yes,No,2025-01-28 18:50:07.306712
CUST0446,Home,Chair,Dining,857.42,2,No,No,2025-02-02 12:49:09.306712
CUST0731,Clothing,Jacket,Denim,192.83,4,Yes,Yes,2025-03-13 00:12:35.306712
CUST0439,Toys,Car,Remote Control,707.8,4,No,No,2025-03-14 09:18:39.306712
CUST0210,Home,Table,Coffee,377.07,2,No,No,2025-03-05 14:16:26.306712
CUST0570,Clothing,Jacket,Leather,432.04,5,No,No,2025-02-03 23:02:56.306712
CUST0618,Books,Textbook,Science,353.37,4,No,No,2025-04-12 05:17:22.306712
CUST0939,Toys,Puzzle,Jigsaw,492.43,3,Yes,Yes,2025-02-18 15:42:39.306712
CUST0024,Clothing,T-Shirt,Round Neck,814.48,4,Yes,No,2025-02-18 19:59:24.306712
CUST0776,Toys,Car,Remote Control,188.86,3,Yes,No,2025-03-31 23:22:07.306712
CUST0372,Electronics,Headphones,Wireless,473.76,2,Yes,No,2025-01-25 21:55:12.306712
CUST0340,Electronics,Laptop,Ultrabook,496.22,4,No,No,2025-02-24 16:25:51.306712
CUST0898,Toys,Doll,Barbie,518.17,1,No,No,2025-02-21 15:53:41.306712
CUST0662,Books,Novel,Mystery,514.64,3,Yes,Yes,2025-02-28 05:47:03.306712
CUST0096,Home,Table,Study,786.89,7,No,No,2025-02-06 10:51:07.306712
CUST0146,Toys,Car,Remote Control,265.85,1,No,No,2025-03-24 19:36:53.306712
CUST0631,Electronics,Headphones,Wireless,429.35,5,No,No,2025-02-04 22:43:46.306712
CUST0541,Home,Chair,Dining,50.0,4,No,No,2025-01-27 17:53:22.306712
CUST0878,Books,Biography,Historical,558.18,1,No,No,2025-01-28 08:01:40.306712
CUST0106,Home,Lamp,Halogen,287.87,5,No,No,2025-02-06 00:08:02.306712
CUST0930,Books,Biography,Historical,223.11,2,No,No,2025-03-10 02:49:54.306712
CUST0693,Books,Novel,Mystery,397.79,5,No,No,2025-03-14 05:27:28.306712
CUST0345,Toys,Doll,Barbie,407.41,2,No,No,2025-02-02 00:42:42.306712
CUST0570,Toys,Doll,Action,519.56,1,No,No,2025-03-31 00:05:03.306712
CUST0762,Home,Lamp,Halogen,144.3,2,No,No,2025-02-24 18:56:35.306712
CUST0798,Home,Chair,Office,264.49,5,No,No,2025-02-28 03:13:06.306712
CUST0060,Toys,Doll,Barbie,641.33,3,No,No,2025-01-16 13:09:45.306712
CUST0055,Clothing,Jacket,Leather,193.3,5,Yes,Yes,2025-01-27 17:30:17.306712
